"","DOIs","is_oa","oa_status"
"519","10.1002/anie.201812284",FALSE,"closed"
"520","10.1039/d0cc06983c",TRUE,"hybrid"
"521","10.1063/1.5016629",TRUE,"hybrid"
"522","10.1111/jeb.12686",FALSE,"closed"
"523","10.1039/c6an00890a",TRUE,"hybrid"
"524","10.1093/geroni/igy023.136",TRUE,"gold"
"525","10.1002/cphc.201700268",FALSE,"closed"
"526","10.1021/acs.langmuir.8b03182",FALSE,"closed"
"527","10.1055/s-0034-1394452",FALSE,"closed"
"528","10.1055/s-0044-101819",FALSE,"closed"
"529","10.1386/jucs_00012_1",FALSE,"closed"
"530","10.21203/rs.3.rs-46884/v2",TRUE,"green"
"531","10.1177/0165025419885026",TRUE,"hybrid"
"532","10.1024/1010-0652/a000307",TRUE,"hybrid"
"533","10.1111/petr.13683",TRUE,"hybrid"
"534","10.1152/jn.00980.2014",TRUE,"green"
"535","10.1055/a-1015-0096",FALSE,"closed"
"536","10.1002/chem.202102451",FALSE,"closed"
"537","10.1177/1747021820960693",FALSE,"closed"
"538","10.1093/scan/nsx090",TRUE,"gold"
"539","10.1080/13632752.2019.1591032",TRUE,"hybrid"
"540","10.1021/acs.jpclett.5b00243",FALSE,"closed"
"541","10.1002/ange.201605311",FALSE,"closed"
"542","10.1098/rsif.2020.0556",TRUE,"hybrid"
"543","10.1093/bioinformatics/btz528",FALSE,"closed"
"544","10.1093/pcp/pcy143",TRUE,"bronze"
"545","10.1099/mic.0.000459",TRUE,"bronze"
"546","10.1055/a-0632-3930",TRUE,"bronze"
"547","10.1002/ange.202107158",TRUE,"hybrid"
"548","10.15252/embj.201898991",TRUE,"green"
"549","10.1002/anie.201608028",TRUE,"bronze"
"550","10.1002/jcsm.12731",TRUE,"gold"
"551","10.18632/oncotarget.25570",TRUE,"gold"
"552","10.1145/2933575.2934571",FALSE,"closed"
"553","10.1075/sll.20010.enn",FALSE,"closed"
"554","10.1002/ange.201608028",TRUE,"bronze"
"555","10.1055/s-0041-1727378",FALSE,"closed"
"556","10.3233/tad-190227",FALSE,"closed"
"557","10.1002/ejic.201801400",TRUE,"bronze"
"558","10.1167/19.10.83",TRUE,"gold"
"559","10.1027/1015-5759/a000258",FALSE,"closed"
"560","10.4018/978-1-7998-7103-3.ch002",FALSE,"closed"
"561","10.1177/1071181319631126",TRUE,"bronze"
"562","10.1093/braincomms/fcaa021",TRUE,"gold"
"563","10.1111/joa.12873",TRUE,"bronze"
"564","10.1177/1463499617747176",TRUE,"green"
"565","10.1177/2055217318796684",TRUE,"gold"
"566","10.21203/rs.3.rs-148392/v1",TRUE,"green"
"567","10.1111/aos.13716",TRUE,"bronze"
"568","10.1111/acv.12606",TRUE,"bronze"
"569","10.1111/imcb.12457",TRUE,"hybrid"
"570","10.1080/0167482x.2019.1624951",FALSE,"closed"
"571","10.1080/13607863.2021.1913475",FALSE,"closed"
"572","10.1039/c6cy02369j",FALSE,"closed"
"573","10.1111/psyp.13463",TRUE,"hybrid"
"574","10.1080/07352166.2019.1629819",TRUE,"bronze"
"575","10.7554/elife.26933.022",TRUE,"gold"
"576","10.1002/ange.201605302",TRUE,"bronze"
"577","10.1002/ejic.201800564",TRUE,"green"
"578","10.1002/9783527808465.emc2016.6362",TRUE,"bronze"
"579","10.1039/c6cp01625a",TRUE,"hybrid"
"580","10.1021/acs.jpcc.5b07154",TRUE,"green"
"581","10.1093/geroni/igy023.3233",TRUE,"gold"
"582","10.1080/10556788.2017.1387256",TRUE,"green"
"583","10.1063/5.0056346",TRUE,"gold"
"584","10.1002/pssr.201510258",FALSE,"closed"
"585","10.7554/elife.26933",TRUE,"gold"
"586","10.1287/moor.2017.0848",TRUE,"green"
"587","10.1024/1010-0652/a000203",FALSE,"closed"
"588","10.1142/9781786344243_0003",FALSE,"closed"
"589","10.1039/c4dt03846k",FALSE,"closed"
"590","10.1002/sono.12265",TRUE,"hybrid"
"591","10.1177/0032321718774685",FALSE,"closed"
"592","10.1039/c5cc01447f",FALSE,"closed"
"593","10.1080/24751839.2021.1950319",TRUE,"gold"
"594","10.1039/c5cp05088j",TRUE,"hybrid"
"595","10.1039/c5sc00877h",TRUE,"gold"
"596","10.1055/a-0856-6545",FALSE,"closed"
"597","10.1055/s-0043-118791",FALSE,"closed"
"598","10.3233/ch-201035",FALSE,"closed"
"599","10.1021/acs.chemmater.7b01165",FALSE,"closed"
"600","10.1167/17.13.2",TRUE,"gold"
"601","10.1039/c4sc01974a",TRUE,"gold"
"602","10.1128/jb.00520-15",TRUE,"bronze"
"603","10.1093/migration/mny005",FALSE,"closed"
"604","10.1117/12.2236846",FALSE,"closed"
"605","10.1177/0271678x20915801",TRUE,"hybrid"
"606","10.1177/0963689721992065",TRUE,"gold"
"607","10.1002/brb3.1745",TRUE,"gold"
"608","10.3892/mco.2020.2182",TRUE,"gold"
"609","10.1163/15685411-bja10009",FALSE,"closed"
"610","10.1080/00036846.2019.1673299",TRUE,"bronze"
"611","10.1002/cbic.201600687",FALSE,"closed"
"612","10.1021/acs.jpcc.8b01998",TRUE,"green"
"613","10.1093/neuros/nyy383",FALSE,"closed"
"614","10.1002/ece3.6025",TRUE,"gold"
"615","10.1080/02713683.2018.1490773",FALSE,"closed"
"616","10.1111/tpj.15293",TRUE,"hybrid"
"617","10.1055/a-1250-8957",FALSE,"closed"
"618","10.1177/0301006619867868",FALSE,"closed"
"619","10.1080/13803611.2018.1550840",TRUE,"bronze"
"620","10.1055/s-0038-1671418",FALSE,"closed"
"621","10.1145/3377811.3380363",TRUE,"green"
"622","10.1002/anie.202107158",TRUE,"hybrid"
"623","10.18632/aging.202978",TRUE,"green"
"624","10.1002/path.5569",FALSE,"closed"
"625","10.7554/elife.62019.sa2",TRUE,"gold"
"626","10.7554/elife.62019",TRUE,"gold"
"627","10.1055/s-0044-101814",FALSE,"closed"
"628","10.1093/plcell/koab018",TRUE,"hybrid"
"629","10.1093/plcell/koab017",TRUE,"hybrid"
"630","10.1002/anie.201609989",TRUE,"green"
"631","10.1080/08039488.2018.1457178",FALSE,"closed"
"632","10.1024/1661-4747/a000267",FALSE,"closed"
"633","10.1111/imig.12286",TRUE,"green"
"634","10.1002/asia.201701277",FALSE,"closed"
"635","10.1163/15685411-00002965",FALSE,"closed"
"636","10.1021/acs.orglett.5b00887",FALSE,"closed"
"637","10.1002/anie.201600507",FALSE,"closed"
"638","10.1080/16138171.2019.1577328",FALSE,"closed"
"639","10.1530/eje-20-0566",FALSE,"closed"
"640","10.1055/a-1520-1972",FALSE,"closed"
"641","10.1055/s-0038-1671562",FALSE,"closed"
"642","10.1126/sciadv.abf1973",TRUE,"gold"
"643","10.1055/s-0038-1671616",FALSE,"closed"
"644","10.1002/9783527683734.ch5",FALSE,"closed"
"645","10.1002/andp.201800196",TRUE,"bronze"
"646","10.1021/acs.jpcc.7b08150",FALSE,"closed"
"647","10.1021/acs.jpcc.6b07434",FALSE,"closed"
"648","10.1002/jms.4382",FALSE,"closed"
"649","10.1002/ejic.201600652",FALSE,"closed"
"650","10.1021/acs.jpcc.0c00294",TRUE,"hybrid"
"651","10.1515/bd-2021-0077",TRUE,"bronze"
"652","10.1021/acs.jctc.8b01122",FALSE,"closed"
"653","10.1039/c5cp03844h",TRUE,"hybrid"
"654","10.1021/acs.jpclett.5b00885",FALSE,"closed"
"655","10.1021/acs.jpclett.5b02245",FALSE,"closed"
"656","10.1002/celc.201800477",TRUE,"green"
"657","10.1055/a-1097-7675",FALSE,"closed"
"658","10.1080/21695717.2021.1943780",FALSE,"closed"
"659","10.26508/lsa.201900402",TRUE,"gold"
"660","10.1002/leap.1113",TRUE,"bronze"
"661","10.1002/anie.201605302",TRUE,"bronze"
"662","10.1515/itit-2019-0032",FALSE,"closed"
"663","10.1002/ejic.201900921",TRUE,"hybrid"
"664","10.1002/ange.201600507",FALSE,"closed"
"665","10.1002/smll.201500162",FALSE,"closed"
"666","10.1002/pra2.2016.14505301044",TRUE,"bronze"
"667","10.1145/3319535.3363228",FALSE,"closed"
"668","10.1155/2021/8820216",TRUE,"gold"
"669","10.1055/a-1202-9451",FALSE,"closed"
"670","10.1021/acs.jpcb.9b10710",FALSE,"closed"
"671","10.1093/rheumatology/keab519",FALSE,"closed"
"672","10.1177/1943387520940180",FALSE,"closed"
"673","10.1080/21622671.2021.1941231",FALSE,"closed"
"674","10.1177/0284185119891689",FALSE,"closed"
"675","10.1002/ange.201609989",TRUE,"green"
"676","10.1111/efp.12206",FALSE,"closed"
"677","10.1002/anie.201705339",FALSE,"closed"
"678","10.1055/a-1345-9784",TRUE,"bronze"
"679","10.1177/0145561320950595",TRUE,"gold"
"680","10.1055/a-1349-1482",FALSE,"closed"
"681","10.15252/emmm.202114123",TRUE,"gold"
"682","10.1093/geroni/igz038.1625",TRUE,"gold"
"683","10.1002/cbf.3608",TRUE,"hybrid"
"684","10.21468/scipostphys.6.5.058",TRUE,"gold"
"685","10.1111/apha.13403",TRUE,"bronze"
"686","10.1111/psyp.12676",TRUE,"green"
"687","10.1111/tpj.14138",TRUE,"bronze"
"688","10.7554/elife.13343",TRUE,"gold"
"689","10.1177/0013916517722178",FALSE,"closed"
"690","10.1002/jms.3627",FALSE,"closed"
"691","10.1002/ana.25963",TRUE,"hybrid"
"692","10.1152/jn.00463.2017",TRUE,"bronze"
"693","10.1080/15622975.2017.1372628",FALSE,"closed"
"694","10.1152/jn.00206.2016",TRUE,"bronze"
"695","10.14220/mdge.2018.65.2.139",FALSE,"closed"
"696","10.1515/stuf-2021-1035",TRUE,"green"
"697","10.1002/ange.201705339",FALSE,"closed"
"698","10.1515/jpm-2020-0575",FALSE,"closed"
"699","10.1093/brain/awy102",TRUE,"hybrid"
"700","10.1177/0145561320920745",TRUE,"gold"
"701","10.1080/02640414.2021.1959981",TRUE,"bronze"
"702","10.1111/vox.13105",TRUE,"hybrid"
"703","10.1155/2019/7568098",TRUE,"gold"
"704","10.1055/s-0043-118799",FALSE,"closed"
"705","10.1126/sciadv.abg4693",TRUE,"gold"
"706","10.1155/2019/9356728",TRUE,"gold"
"707","10.1111/apha.13096",TRUE,"bronze"
"708","10.1093/eurpub/ckab079",TRUE,"bronze"
"709","10.1111/apha.13173",TRUE,"bronze"
"710","10.1111/eci.13077",TRUE,"bronze"
"711","10.1080/21711976.2014.1002206",FALSE,"closed"
"712","10.1177/0011392117737817",FALSE,"closed"
"713","10.1111/jedm.12106",FALSE,"closed"
"714","10.1075/la.250.09ald",FALSE,"closed"
"715","10.1111/gec3.12201",FALSE,"closed"
"716","10.1055/s-0038-1671428",FALSE,"closed"
"717","10.1002/tsm2.106",FALSE,"closed"
"718","10.1515/jib-2016-299",TRUE,"gold"
"719","10.1177/13524585211003479",TRUE,"hybrid"
"720","10.1002/adma.201803748",TRUE,"green"
"721","10.1093/braincomms/fcz026",TRUE,"gold"
"722","10.7554/elife.13343.019",TRUE,"gold"
"723","10.3171/2018.7.jns181478",TRUE,"bronze"
"724","10.15252/embr.201948530",TRUE,"hybrid"
"725","10.1111/jzs.12246",FALSE,"closed"
"726","10.1002/brb3.1271",TRUE,"gold"
"727","10.1055/a-0715-7961",FALSE,"closed"
"728","10.1167/iovs.18-23789",TRUE,"gold"
"729","10.1515/srsr-2018-0015",FALSE,"closed"
"730","10.1080/1747423x.2020.1811791",FALSE,"closed"
"731","10.1055/s-0038-1671367",FALSE,"closed"
"732","10.21203/rs.3.rs-471471/v1",TRUE,"green"
"733","10.1002/advs.202100215",TRUE,"gold"
"734","10.1002/ece3.5992",TRUE,"gold"
"735","10.1080/02713683.2020.1842459",FALSE,"closed"
"736","10.1111/ajt.16122",TRUE,"hybrid"
"737","10.1145/2881025.2881033",FALSE,"closed"
"738","10.1039/c4pp00229f",TRUE,"hybrid"
"739","10.1145/3242153.3242155",TRUE,"bronze"
"740","10.1163/15691330-bja10017",TRUE,"hybrid"
"741","10.1177/13524585211032801",TRUE,"hybrid"
"742","10.1026/1612-5010/a000242",FALSE,"closed"
"743","10.1515/stuf-2021-1034",TRUE,"green"
"744","10.1098/rstb.2014.0204",TRUE,"bronze"
"745","10.1111/sms.13019",FALSE,"closed"
"746","10.1080/23746149.2020.1749883",TRUE,"gold"
"747","10.1111/all.13414",FALSE,"closed"
"748","10.1055/s-0035-1546193",FALSE,"closed"
"749","10.1242/jeb.120378",TRUE,"bronze"
"750","10.1021/acs.bioconjchem.7b00382",FALSE,"closed"
"751","10.1021/acssynbio.6b00028",FALSE,"closed"
"752","10.1142/s0129065717500071",FALSE,"closed"
"753","10.1021/acs.biochem.7b00390",FALSE,"closed"
"754","10.1287/mnsc.2018.3165",TRUE,"green"
"755","10.1002/admi.202100596",TRUE,"hybrid"
"756","10.1002/admi.201600313",FALSE,"closed"
"757","10.1021/acsanm.0c00319",FALSE,"closed"
"758","10.1177/1367549420919864",TRUE,"hybrid"
"759","10.1021/acs.orglett.6b01287",FALSE,"closed"
"760","10.1093/gerona/glz297",FALSE,"closed"
"761","10.4055/cios20275",TRUE,"gold"
"762","10.1021/acs.analchem.0c00271",FALSE,"closed"
"763","10.7554/elife.67171.sa2",TRUE,"gold"
"764","10.1055/s-0037-1619300",FALSE,"closed"
"765","10.1080/09602011.2017.1418392",FALSE,"closed"
"766","10.1080/14656566.2018.1540592",FALSE,"closed"
"767","10.1111/cmi.12679",FALSE,"closed"
"768","10.3233/ch-1990-10613",FALSE,"closed"
"769","10.3171/2020.10.peds20839",FALSE,"closed"
"770","10.1080/02713683.2018.1538459",FALSE,"closed"
"771","10.1021/acs.chemmater.6b05027",TRUE,"green"
"772","10.1098/rspa.2016.0919",TRUE,"hybrid"
"773","10.1152/ajplung.00505.2020",FALSE,"closed"
"774","10.1039/d1ce00642h",TRUE,"hybrid"
"775","10.1093/cid/ciab199",TRUE,"bronze"
"776","10.1152/jn.00354.2014",FALSE,"closed"
"777","10.1096/fj.202000408rr",TRUE,"hybrid"
"778","10.1055/a-1134-2021",FALSE,"closed"
"779","10.1039/c9dt00991d",FALSE,"closed"
"780","10.1039/c5cp05454k",TRUE,"hybrid"
"781","10.1093/ejcts/ezy377",FALSE,"closed"
"782","10.1177/0284185117730101",FALSE,"closed"
"783","10.1002/9781118696880.ch4.1",FALSE,"closed"
"784","10.1080/17567505.2017.1291595",FALSE,"closed"
"785","10.1080/13563467.2021.1961221",FALSE,"closed"
"786","10.1055/s-0037-1615314",FALSE,"closed"
"787","10.1002/mdc3.12949",TRUE,"hybrid"
"788","10.1142/9789814566070_0005",TRUE,"green"
"789","10.1002/glia.23234",FALSE,"closed"
"790","10.1093/jac/dkz195",FALSE,"closed"
"791","10.4018/978-1-7998-7103-3.ch001",FALSE,"closed"
"792","10.1093/nop/npz052",TRUE,"bronze"
"793","10.1027/1015-5759/a000567",TRUE,"green"
"794","10.1155/2017/1807056",TRUE,"gold"
"795","10.1259/dmfr.20210168",TRUE,"hybrid"
"796","10.1021/acs.jpclett.8b03191",FALSE,"closed"
"797","10.1055/a-1408-6551",FALSE,"closed"
"798","10.1002/cpmo.84",TRUE,"hybrid"
"799","10.1002/chem.201903820",TRUE,"hybrid"
"800","10.1002/tsm2.95",TRUE,"hybrid"
"801","10.1055/s-0038-1642035",TRUE,"green"
"802","10.1002/9781119312994.apr0303",FALSE,"closed"
"803","10.1063/1.4967834",FALSE,"closed"
"804","10.1145/3283458.3283513",FALSE,"closed"
"805","10.1039/c7cs00112f",FALSE,"closed"
"806","10.1214/20-aap1581",TRUE,"green"
"807","10.1055/a-1243-3008",FALSE,"closed"
"808","10.1080/10253890.2019.1593364",FALSE,"closed"
"809","10.1021/jacs.8b02982",FALSE,"closed"
"810","10.1063/1.4926574",FALSE,"closed"
"811","10.1021/jacs.6b08646",TRUE,"hybrid"
"812","10.1093/nar/gkaa990",TRUE,"gold"
"813","10.1093/rof/rfv062",FALSE,"closed"
"814","10.1093/bioinformatics/btx351",TRUE,"hybrid"
"815","10.1002/zaac.201800100",FALSE,"closed"
"816","10.1055/s-0042-109978",FALSE,"closed"
"817","10.1055/a-0871-8170",FALSE,"closed"
"818","10.1177/1359105317751618",FALSE,"closed"
"819","10.1039/d0cp06085b",TRUE,"green"
"820","10.1055/s-0041-1727381",FALSE,"closed"
"821","10.1002/ejoc.201601058",FALSE,"closed"
"822","10.1080/09273972.2021.1871635",FALSE,"closed"
"823","10.1039/c6ra01080f",TRUE,"hybrid"
"824","10.1177/2058460117727315",TRUE,"gold"
"825","10.1515/abitech-2018-2002",TRUE,"green"
"826","10.1111/ene.14801",TRUE,"hybrid"
"827","10.1177/0956797618782181",FALSE,"closed"
"828","10.1109/icip.2018.8451038",FALSE,"closed"
"829","10.1055/s-0040-1722612",TRUE,"gold"
"830","10.1530/ec-18-0160",TRUE,"gold"
"831","10.1098/rsos.170185",TRUE,"gold"
"832","10.1080/13504851.2017.1346358",FALSE,"closed"
"833","10.1024/1016-264x/a000294",FALSE,"closed"
"834","10.1002/ange.201709554",FALSE,"closed"
"835","10.1080/09645292.2019.1616280",TRUE,"hybrid"
"836","10.1111/sms.12631",FALSE,"closed"
"837","10.1093/rheumatology/keaa649",FALSE,"closed"
"838","10.1002/1878-0261.12582",TRUE,"gold"
"839","10.3960/jslrt.20021",TRUE,"gold"
"840","10.1002/brb3.1964",TRUE,"gold"
"841","10.1021/acs.jpcc.7b10091",FALSE,"closed"
"842","10.1080/01621459.2016.1219259",TRUE,"green"
"843","10.2478/qal-2019-0002",TRUE,"hybrid"
"844","10.1080/0020739x.2021.1949057",TRUE,"hybrid"
"845","10.1111/evo.12592",FALSE,"closed"
"846","10.1021/acsnano.5b01579",TRUE,"hybrid"
"847","10.1155/2020/8816088",TRUE,"gold"
"848","10.1055/s-0038-1671635",FALSE,"closed"
"849","10.1080/14737175.2019.1559051",FALSE,"closed"
"850","10.1111/exd.12629",FALSE,"closed"
"851","10.1039/c9cc01431d",FALSE,"closed"
"852","10.1021/acs.jpcc.6b01834",FALSE,"closed"
"853","10.1063/1.4952755",TRUE,"gold"
"854","10.1080/10494820.2020.1826981",FALSE,"closed"
"855","10.3171/2018.11.focus18512",TRUE,"gold"
"856","10.1021/acs.jpcc.9b10877",FALSE,"closed"
"857","10.1039/d1ra02214h",TRUE,"gold"
"858","10.1080/03650340.2017.1316380",FALSE,"closed"
"859","10.1111/ner.13351",TRUE,"hybrid"
"860","10.1111/anae.15469",TRUE,"hybrid"
"861","10.1002/jpen.1982",FALSE,"closed"
"862","10.1039/c5cp01153a",FALSE,"closed"
"863","10.1145/3107922",TRUE,"green"
"864","10.1080/02564602.2019.1590164",TRUE,"bronze"
"865","10.1093/erae/jbx028",FALSE,"closed"
"866","10.1042/ebc20180012",FALSE,"closed"
"867","10.1093/scipol/scaa035",TRUE,"green"
"868","10.1167/19.10.311c",TRUE,"gold"
"869","10.1080/10705511.2019.1647432",TRUE,"hybrid"
"870","10.1055/s-0038-1671126",FALSE,"closed"
"871","10.1002/anie.201810996",FALSE,"closed"
"872","10.1002/ange.201810996",FALSE,"closed"
"873","10.1515/itit-2016-0027",FALSE,"closed"
"874","10.1111/ejop.12358",FALSE,"closed"
"875","10.1080/03057240.2017.1350569",FALSE,"closed"
"876","10.1055/s-0037-1615317",FALSE,"closed"
"877","10.1111/jdv.17480",TRUE,"bronze"
"878","10.1111/exd.13762",FALSE,"closed"
"879","10.1002/cbic.202000325",TRUE,"bronze"
"880","10.1039/c9cp06655a",TRUE,"hybrid"
"881","10.1021/acs.jpcc.5b03768",TRUE,"green"
"882","10.1075/ssol.6.1.07git",FALSE,"closed"
"883","10.1055/s-0041-1727662",TRUE,"hybrid"
"884","10.1055/s-0041-1727648",TRUE,"hybrid"
"885","10.1177/1758835919878013",TRUE,"gold"
"886","10.1055/s-0039-1694621",FALSE,"closed"
"887","10.1093/nar/gkz327",TRUE,"gold"
"888","10.1055/s-0038-1668953",FALSE,"closed"
"889","10.1002/slct.201700907",FALSE,"closed"
"890","10.1098/rspb.2016.1972",TRUE,"bronze"
"891","10.1111/apha.13355",TRUE,"bronze"
"892","10.4048/jbc.2019.22.e6",TRUE,"gold"
"893","10.1556/1886.2017.00023",TRUE,"gold"
"894","10.1080/01621459.2016.1180985",TRUE,"green"
"895","10.1002/anie.201709554",FALSE,"closed"
"896","10.1002/joc.7235",TRUE,"hybrid"
"897","10.1002/cplu.201700068",TRUE,"bronze"
"898","10.1002/cbic.202000016",TRUE,"hybrid"
"899","10.1021/acsnano.9b04001",FALSE,"closed"
"900","10.1080/17470218.2016.1245348",FALSE,"closed"
"901","10.1111/bij.12661",TRUE,"bronze"
"902","10.1111/ecc.12990",FALSE,"closed"
"903","10.21203/rs.3.rs-150958/v1",TRUE,"green"
"904","10.1002/9783527808465.emc2016.6092",TRUE,"bronze"
"905","10.1002/joc.7236",TRUE,"hybrid"
"906","10.1080/0167482x.2020.1850684",FALSE,"closed"
"907","10.1021/acs.jpclett.6b01923",FALSE,"closed"
"908","10.1002/jbm4.10031",TRUE,"gold"
"909","10.1039/c7dt02564e",FALSE,"closed"
"910","10.1021/acsami.9b10659",FALSE,"closed"
"911","10.1002/cbic.201800030",FALSE,"closed"
"912","10.1039/c8dt00488a",FALSE,"closed"
"913","10.1002/2211-5463.12427",TRUE,"gold"
"914","10.1021/acsanm.0c02171",FALSE,"closed"
"915","10.1055/s-0037-1619425",FALSE,"closed"
"916","10.1145/2998581.2998588",FALSE,"closed"
"917","10.1021/acs.jpcc.9b01390",TRUE,"green"
"918","10.1039/c5cp06972f",TRUE,"hybrid"
"919","10.1093/cercor/bhab177",FALSE,"closed"
"920","10.1002/ange.202102809",TRUE,"hybrid"
"921","10.1055/s-0040-1708446",FALSE,"closed"
"922","10.1039/c4ce02066a",TRUE,"hybrid"
"923","10.1128/jvi.00267-17",TRUE,"bronze"
"924","10.1515/jura-2019-2399",FALSE,"closed"
"925","10.3233/ch-200919",FALSE,"closed"
"926","10.1080/21688370.2020.1804249",TRUE,"bronze"
"927","10.1111/ecc.13398",TRUE,"hybrid"
"928","10.1099/mic.0.083576-0",TRUE,"bronze"
"929","10.1556/1886.2018.00005",TRUE,"gold"
"930","10.1055/s-0041-1728882",TRUE,"hybrid"
"931","10.1111/tri.13881",TRUE,"hybrid"
"932","10.1002/rse2.122",TRUE,"gold"
"933","10.1080/14728214.2020.1803828",FALSE,"closed"
"934","10.1177/2055217320903474",TRUE,"gold"
"935","10.1177/1352458517717089",FALSE,"closed"
"936","10.1093/cercor/bhaa308",TRUE,"hybrid"
"937","10.15375/zbb-2016-0304",FALSE,"closed"
"938","10.1177/0269881121997100",TRUE,"hybrid"
"939","10.1055/s-0041-1728870",TRUE,"hybrid"
"940","10.1055/s-0037-1615316",FALSE,"closed"
"941","10.1111/gcb.13521",FALSE,"closed"
"942","10.1098/rsob.180075",TRUE,"gold"
"943","10.1200/jco.2021.39.15_suppl.e23540",FALSE,"closed"
"944","10.1039/c5ce01868d",TRUE,"hybrid"
"945","10.1021/jacs.7b08726",FALSE,"closed"
"946","10.1002/chem.201703376",FALSE,"closed"
"947","10.1177/0165025414567008",FALSE,"closed"
"948","10.1002/essoar.10502696.1",TRUE,"green"
"949","10.1093/jjfinec/nbz016",TRUE,"green"
"950","10.1515/abitech-2018-0006",TRUE,"green"
"951","10.1024/0301-1526/a000441",FALSE,"closed"
"952","10.1111/aor.13518",FALSE,"closed"
"953","10.1093/ecco-jcc/jjy146",FALSE,"closed"
"954","10.1021/jacs.0c04219",FALSE,"closed"
"955","10.1063/1.4945364",FALSE,"closed"
"956","10.1002/zaac.202000360",TRUE,"hybrid"
"957","10.1080/02697459.2021.1874639",FALSE,"closed"
"958","10.1021/acs.accounts.5b00546",FALSE,"closed"
"959","10.1177/1747021820902917",FALSE,"closed"
"960","10.1021/acs.molpharmaceut.7b00575",FALSE,"closed"
"961","10.1177/0081175017747122",TRUE,"green"
"962","10.1093/jscr/rjaa307",TRUE,"gold"
"963","10.1080/09297049.2018.1536200",FALSE,"closed"
"964","10.1063/1.4921724",FALSE,"closed"
"965","10.1080/23299460.2020.1806429",TRUE,"bronze"
"966","10.1029/2021ea001727",TRUE,"gold"
"967","10.1080/21513732.2017.1391879",TRUE,"gold"
"968","10.1063/1.4939925",FALSE,"closed"
"969","10.1021/acs.jpclett.5b01820",FALSE,"closed"
"970","10.1039/c6cc01423b",TRUE,"hybrid"
"971","10.1145/3448016.3457304",TRUE,"green"
"972","10.1080/15592324.2018.1550317",TRUE,"bronze"
"973","10.1111/jopy.12640",TRUE,"hybrid"
"974","10.1039/c5ib00041f",FALSE,"closed"
"975","10.1063/1.4973886",FALSE,"closed"
"976","10.1080/03057240.2018.1550635",FALSE,"closed"
"977","10.1080/20551940.2020.1794651",TRUE,"bronze"
"978","10.1002/adom.201700139",FALSE,"closed"
"979","10.1111/ene.13900",FALSE,"closed"
"980","10.1002/pssr.202100147",TRUE,"hybrid"
"981","10.1039/c8pp00254a",TRUE,"hybrid"
"982","10.1515/hzhz-2021-0003",FALSE,"closed"
"983","10.1002/9783527808465.emc2016.5211",TRUE,"bronze"
"984","10.1002/cmdc.201700266",TRUE,"hybrid"
"985","10.1021/acs.jpcc.5b10560",FALSE,"closed"
"986","10.1039/d0dt00475h",TRUE,"hybrid"
"987","10.19048/2411-8729-2019-5-3-39-41",TRUE,"hybrid"
"988","10.1021/acs.jpcc.6b01741",TRUE,"hybrid"
"989","10.1002/marc.201700376",FALSE,"closed"
"990","10.1093/eurheartj/ehz071",FALSE,"closed"
"991","10.13109/gege.2021.47.1.122",TRUE,"hybrid"
"992","10.1302/0301-620x.101b5.bjj-2018-1168.r1",FALSE,"closed"
"993","10.1093/eurpub/cky212.566",FALSE,"closed"
"994","10.1021/acschembio.7b01007",FALSE,"closed"
"995","10.1002/acp.3764",TRUE,"hybrid"
"996","10.1002/jbm4.10536",TRUE,"gold"
"997","10.1055/s-0037-1619424",FALSE,"closed"
"998","10.1119/10.0003659",FALSE,"closed"
"999","10.1089/ten.tea.2019.0152",TRUE,"bronze"
